"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.12289152100405e-36,1.18155257272403,0.882,0.578,1.57872634977569e-31,"protoxylem early","AT4G20890"
8.27146746455934e-36,1.70439952276476,0.72,0.386,2.13271517106198e-31,"protoxylem early","AT5G47620"
1.20060628134942e-35,0.923908375230846,0.952,0.773,3.09564323583135e-31,"protoxylem early","AT5G20500"
1.52136773384695e-35,1.72767995808136,0.667,0.334,3.92269456495097e-31,"protoxylem early","AT1G76900"
1.64019020891812e-35,1.47163706276376,0.742,0.413,4.22906643467447e-31,"protoxylem early","AT4G04910"
1.6535167988422e-35,0.78471609723156,0.968,0.89,4.26342771413472e-31,"protoxylem early","AT2G31390"
1.76450148851681e-35,1.4604038512334,0.661,0.303,4.54959063799174e-31,"protoxylem early","AT1G67360"
2.04541242348072e-35,1.84211424476089,0.64,0.314,5.27389139270269e-31,"protoxylem early","AT3G25140"
2.12008719750328e-35,1.4862107954474,0.742,0.403,5.46643283004246e-31,"protoxylem early","AT2G40620"
2.35876615219225e-35,1.14576495593833,0.581,0.198,6.0818426468125e-31,"protoxylem early","AT5G26731"
3.15652375173946e-35,1.36769546926959,0.828,0.491,8.13878084148502e-31,"protoxylem early","AT3G53610"
3.17609908108071e-35,2.82965752442136,0.296,0.07,8.1892538706585e-31,"protoxylem early","AT3G23210"
3.60560176520521e-35,2.91716045385097,0.247,0.051,9.29668359140511e-31,"protoxylem early","AT1G24530"
4.94096168629195e-35,1.3864829921626,0.828,0.528,1.27397756119352e-30,"protoxylem early","AT1G66680"
5.25488964007826e-35,1.65448990154384,0.758,0.447,1.35492074479778e-30,"protoxylem early","AT3G12710"
6.55563179470079e-35,2.45093112150612,0.478,0.181,1.69030410194565e-30,"protoxylem early","AT3G17430"
7.90357648407092e-35,1.79714714330503,0.624,0.295,2.03785816065285e-30,"protoxylem early","AT3G15410"
8.60692371592816e-35,1.13526876799269,0.903,0.605,2.21920921091492e-30,"protoxylem early","AT4G33640"
1.01981458435594e-34,1.54701867753056,0.71,0.374,2.62948992430337e-30,"protoxylem early","AT4G19006"
1.08191963255209e-34,0.926437519234987,0.957,0.741,2.78962158057231e-30,"protoxylem early","AT5G14040"
1.10469281517914e-34,1.22506407266526,0.839,0.514,2.8483399546579e-30,"protoxylem early","AT2G47650"
1.15449682909802e-34,0.929923678741115,0.903,0.692,2.97675462414634e-30,"protoxylem early","AT3G05530"
1.58425154182419e-34,1.0899829723589,0.887,0.558,4.08483417543948e-30,"protoxylem early","AT5G19770"
2.21759234070459e-34,2.07322177913228,0.538,0.217,5.71784009127273e-30,"protoxylem early","AT1G80610"
2.93566395576153e-34,2.12636484953402,0.538,0.216,7.56931594353552e-30,"protoxylem early","AT5G01830"
2.94405732046326e-34,2.08909705136477,0.511,0.197,7.59095739508248e-30,"protoxylem early","AT5G18830"
3.59838409637773e-34,1.42939753196758,0.747,0.404,9.27807355410034e-30,"protoxylem early","AT5G11560"
3.67322412328518e-34,3.07891559404143,0.129,0.015,9.4710410794785e-30,"protoxylem early","ENSRNA049493722"
3.79058408293101e-34,2.033394889764,0.704,0.378,9.77364199942931e-30,"protoxylem early","AT2G16660"
4.4679571152136e-34,1.44090798785402,0.72,0.385,1.15201806258668e-29,"protoxylem early","AT1G10290"
5.74975993031432e-34,1.26532832141154,0.866,0.532,1.48251810043224e-29,"protoxylem early","AT5G18310"
6.84324641548692e-34,2.21717574147537,0.414,0.135,1.76446265576915e-29,"protoxylem early","AT1G69420"
7.4231963217507e-34,1.82398998367711,0.613,0.288,1.9139969396002e-29,"protoxylem early","AT2G46225"
7.86700783036003e-34,1.8462234815131,0.349,0.091,2.02842929898003e-29,"protoxylem early","AT3G03440"
8.52033322922438e-34,1.76737174330258,0.145,0.019,2.19688271982321e-29,"protoxylem early","AT4G26580"
9.09284131719315e-34,1.2027851154337,0.871,0.559,2.34449820522508e-29,"protoxylem early","AT1G69460"
9.12437169329457e-34,2.17527702769864,0.538,0.228,2.35262799739907e-29,"protoxylem early","AT1G04910"
1.07780615974322e-33,1.57913486244876,0.683,0.345,2.77901540228191e-29,"protoxylem early","AT4G32390"
