"Gene_ID","Cahn_Methylation_status","Bewick_Classification","Both_gbM","Both_TE_like","H2AZ_Depleted","H2AZ_Enriched"
"AT4G29990","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G30000","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G30010","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30020","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT4G30030","TE-like methylation","mCHG",FALSE,TRUE,NA,NA
"AT4G30040","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30050","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30060","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30064","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30067","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30070","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30074","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30080","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT4G30090","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT4G30097","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30100","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30110","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G30120","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30130","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G30140","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G30150","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30160","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30170","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30180","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30190","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30200","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G30210","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30220","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30230","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30240","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30250","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30260","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30270","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30280","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30290","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30300","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30310","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30320","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30330","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30340","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30350","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G30360","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30370","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30380","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30390","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30400","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30410","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30420","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30430","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30440","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30450","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30460","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30470","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G30480","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30490","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30500","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30510","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30520","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G30530","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30540","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30550","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30560","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G30570","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G30580","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G30590","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30600","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30610","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G30620","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30630","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30640","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30650","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30660","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30662","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30670","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30680","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30690","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30700","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30710","TE-like methylation","mCHG",FALSE,TRUE,TRUE,FALSE
"AT4G30720","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT4G30730","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30740","TE-like methylation","mCHG",FALSE,TRUE,NA,NA
"AT4G30750","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30760","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30770","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30780","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G30790","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30800","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30810","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30820","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30825","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30830","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30840","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30845","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30850","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G30860","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G30870","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30880","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30890","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30900","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G30910","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G30920","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30930","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30935","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30940","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30950","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT4G30960","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30970","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30980","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G30990","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G30993","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G30996","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31000","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31010","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31020","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31030","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31040","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31050","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31060","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31070","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31073","gbM",NA,NA,NA,NA,NA
"AT4G31080","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31100","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31110","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31115","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31120","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31130","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G31136",NA,"Unmethylated",NA,NA,NA,NA
"AT4G31140","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31150","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G31160","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31170","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31180","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31196","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31200","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31210","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31230","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT4G31240","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G31250","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31260","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31270","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31280","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31290","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31300","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G31310","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31320","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31330","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31340","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G31350","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31351","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31354","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31355","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31360","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31370","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31380","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31390","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G31400","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31405","Unmethylated",NA,NA,NA,NA,NA
"AT4G31410","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G31420","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31430","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31440","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G31441","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31450","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31460","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31470","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31480","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31490","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31500","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31510","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31520","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31530","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31540","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G31550","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31560","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31570","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31580","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31590","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G31600","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31610","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31615","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31620","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31630","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31640","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31650","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31660","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31670","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G31680","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31685","Unmethylated",NA,NA,NA,NA,NA
"AT4G31690","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31700","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31710","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31715","Unmethylated",NA,NA,NA,NA,NA
"AT4G31720","Unmethylated","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G31730","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31740","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31750","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31760","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31770","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31780","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G31790","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G31800","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31805","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31810","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31820","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT4G31830","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31840","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31850","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT4G31860","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G31870","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31875","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31880","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G31890","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31900","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31910","TE-like methylation","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31920","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31930","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31940","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31950","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31960","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31970","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31980","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G31985","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G31990","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32000","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32010","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32020","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32030","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32040","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32050","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32060","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32070","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32080","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32090","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32100","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32105","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32110","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32120","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32130","Unmethylated","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G32140","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32150","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32160","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32170","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32175","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G32180","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32190","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G32200","TE-like methylation","mCHG",FALSE,TRUE,FALSE,TRUE
"AT4G32208","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32210","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32230","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32240","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32250","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G32260","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32270","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32272","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G32280","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32285","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32290","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32295","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32300","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32320","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32330","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G32340","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32342","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32350","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32360","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32370","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32375","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32378",NA,"Unmethylated",NA,NA,NA,NA
"AT4G32380","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32390","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32400","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32410","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32420","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT4G32430","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32440","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32450","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32460","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32470","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32480","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32490","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32500","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32510","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32520","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G32530","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32535","Unmethylated",NA,NA,NA,NA,NA
"AT4G32540","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32551","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32560","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G32570","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32580","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32590","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32600","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32605","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32610","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32620","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32630","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32640","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32650","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32660","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G32670","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32680","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32690","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32700","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32710","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G32714","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32717","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32720","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G32730","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32750","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G32760","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32770","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32780","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32785",NA,"Unmethylated",NA,NA,NA,NA
"AT4G32790","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32800","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32810","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32820","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32830","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32840","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32850","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32860","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32870","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32880","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32890","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32900","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32910","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32915","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32920","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G32924",NA,"Unmethylated",NA,NA,NA,NA
"AT4G32930","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32940","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32950","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32960","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G32970","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G32980","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G32990","TE-like methylation","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33000","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33010","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33020","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33030","gbM","gbM",TRUE,FALSE,NA,NA
"AT4G33040","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33050","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33060","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G33070","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33080","Unmethylated","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G33090","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G33100","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33110","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33120","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33130","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33140","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33145","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33150","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33160","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33170","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33180","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33200","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G33210","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G33220","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33230","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33240","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT4G33250","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33260","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33270","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33280","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33290","TE-like methylation","mCHH",FALSE,TRUE,NA,NA
"AT4G33300","TE-like methylation","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33310","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33320","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33330","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT4G33350","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT4G33355","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33360","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT4G33370","gbM","Unmethylated",FALSE,FALSE,NA,NA
