"gene","variance.standardized","is_hvg","is_responsive","responsive_cell_type","responsive_avg_log2FC","median_within_celltype_cv2","num_celltypes_expressed","cahn_group","bewick_group","h2az_group"
"AT1G19540",1.81485509715942,TRUE,TRUE,"endodermis ERS+",2.98918530329982,12.9360676299322,2,"Unmethylated","Unmethylated","Other"
"AT4G34590",1.81320250665572,TRUE,TRUE,"protophloem ERS+",3.05807558768512,5.62294720123001,23,"Unmethylated","Unmethylated","Other"
"AT5G64680",1.8122418549889,TRUE,TRUE,"epidermis early",2.55068362393866,5.58910461225487,15,"Unmethylated","Unmethylated","Other"
"AT5G67430",1.81187659567531,TRUE,TRUE,"procambium ERS+",4.50522370410939,13.087559737617,2,"Unmethylated","Unmethylated","Other"
"AT5G52760",1.8118134769868,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT3G51800",1.81134539492263,TRUE,TRUE,"epidermis early",2.54231930266423,3.07764094417197,21,"Unmethylated","Unmethylated","H2A.Z-Depleted"
"AT5G02960",1.8098156238803,TRUE,TRUE,"epidermis early",2.58478279056823,1.17963250088671,29,"Unmethylated","Unmethylated","Other"
"AT4G36500",1.80882402603946,TRUE,TRUE,"cortex ERS+",1.18631391401498,3.92349507212097,29,"Unmethylated","Unmethylated","Other"
"AT3G59670",1.80860273227907,TRUE,TRUE,"epidermis early",2.92285813402535,5.62685289986523,4,"gbM","gbM","Other"
"AT5G48310",1.8085714298135,TRUE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","H2A.Z-Enriched"
"AT3G18580",1.80820712015819,TRUE,TRUE,"epidermis early",3.55695032687155,7.74764162308495,3,"Unmethylated","Unmethylated","Other"
"AT5G62940",1.807349501883,TRUE,TRUE,"protophloem ERS-",6.75839016655388,4.8648645251187,2,"Unmethylated","Unmethylated","Other"
"AT5G40960",1.80654886371175,TRUE,TRUE,"metaphloem ERS+",3.42680595638895,3.44190983715922,7,"Unmethylated","Unmethylated","Other"
"AT3G43430",1.80639123315463,TRUE,TRUE,"ppp ERS+",3.5916053172167,2.65469703477156,21,"gbM","Unmethylated","Other"
"AT2G22610",1.80588824280414,TRUE,TRUE,"epidermis early",2.2214587915169,13.3860805608581,1,"gbM","Unmethylated","H2A.Z-Enriched"
"AT1G77145",1.8048405800837,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT3G17790",1.80472747033564,TRUE,TRUE,"procambium ERS+",1.92120990732426,4.56844538745808,11,"Unmethylated","Unmethylated","Other"
"AT2G46510",1.80464438443594,TRUE,TRUE,"endodermis ERS+",2.74567378465876,7.73879484428362,17,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G43120",1.80454246247908,TRUE,TRUE,"hair cells ERS+",0.924782285536437,7.83401807538104,17,"Unmethylated","Unmethylated","Other"
"AT4G09060",1.80448279310486,TRUE,TRUE,"epidermis early",1.70520039774909,11.2390747076336,1,"gbM","gbM","H2A.Z-Enriched"
"AT5G44210",1.80379918680401,TRUE,TRUE,"protoxylem ERS+",2.68583459856931,6.76950973828495,8,"Unmethylated","Unmethylated","Other"
"AT4G34050",1.8037535511218,TRUE,TRUE,"xpp ERS-",2.60192324008002,1.87756219766852,29,"Unmethylated","Unmethylated","Other"
"AT5G13220",1.80341224749591,TRUE,TRUE,"endodermis ERS+",2.24992327499985,5.91451887118154,20,"Unmethylated","Unmethylated","Other"
"AT1G03445",1.80321092886753,TRUE,TRUE,"protoxylem early",5.88512600632216,7.04477064458661,1,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G71030",1.80310316403929,FALSE,TRUE,"cortex ERS+",4.04948499233305,12.047631680191,1,"Unmethylated","Unmethylated","Other"
"AT3G02080",1.80298675139288,FALSE,TRUE,"epidermis early",2.55205149076699,1.30278494280015,29,"Unmethylated","Unmethylated","Other"
"AT3G21690",1.80265860700314,FALSE,TRUE,"endodermis ERS+",3.66387133947608,2.47376844393007,5,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G57670",1.80261003755328,FALSE,TRUE,"protoxylem ERS-",6.80772200061785,5.81007733322001,2,"gbM","Unmethylated","H2A.Z-Enriched"
"AT3G05590",1.80258969402888,FALSE,TRUE,"epidermis early",2.45075823581846,1.95315450866725,29,"Unmethylated","Unmethylated","Other"
"AT1G67080",1.80156293978049,FALSE,TRUE,"xpp ERS+",2.50526872076041,8.87395919587702,10,"gbM","Unmethylated","Other"
"AT3G21420",1.80099900865542,FALSE,TRUE,"protophloem ERS+",3.93035989415697,6.52216274746029,2,"Unmethylated","Unmethylated","Other"
"AT3G06740",1.80089737861293,FALSE,TRUE,"metaxylem ERS+",1.56859149760089,6.99186065465777,12,"Unmethylated","Unmethylated","Other"
"AT3G53160",1.80082674502136,FALSE,TRUE,"non-hair cells",1.84810787737587,6.53546571110299,7,"Unmethylated","Unmethylated","Other"
"AT1G14300",1.80057571731836,FALSE,TRUE,"epidermis early",3.28826028301311,8.46118817993525,8,"gbM","Unmethylated","Other"
"AT2G15300",1.80053218013734,FALSE,TRUE,"endodermis ERS-",7.95501762714147,8.58573166242722,1,"TE-like","Unmethylated","H2A.Z-Enriched"
"AT5G36970",1.8003753721929,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT2G29470",1.79907179986215,FALSE,TRUE,"border cells",2.56641839354889,7.90686370232572,16,"Unmethylated","Unmethylated","Other"
"AT3G14600",1.79847551018315,FALSE,TRUE,"epidermis early",2.61885690932503,2.49630876823588,28,"Unmethylated","Unmethylated","Other"
"AT2G17500",1.79818200574808,FALSE,TRUE,"non-hair cells",2.23479807135242,6.90349938629237,29,"gbM","gbM","Other"
"AT5G39330",1.79737942443502,FALSE,TRUE,"hair cells ERS+",3.74264139264491,6.76997500290158,1,"Unmethylated","Unmethylated","Other"
"AT5G59590",1.7965154415592,FALSE,TRUE,"endodermis ERS+",6.50929420752382,6.05425610819475,1,"Unmethylated","Unmethylated","Other"
"AT3G58720",1.79640138839639,FALSE,TRUE,"metaphloem ERS+",5.99300047656486,6.30194805750544,1,"Unmethylated","Unmethylated","Other"
"AT2G37380",1.7957354675445,FALSE,TRUE,"procambium ERS+",3.00694127204315,10.8501786610172,5,"Unmethylated","Unmethylated","Other"
"AT3G61210",1.79471623383675,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G37235",1.79444549649709,FALSE,TRUE,"xpp ERS+",2.00552620364907,11.5998892711174,1,"Unmethylated","Unmethylated","Other"
"AT1G66090",1.79361485594821,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","Other"
"AT5G40510",1.79332925140942,FALSE,TRUE,"hair cells ERS-",3.00316411691669,9.22318014927502,16,"gbM","Unmethylated","Other"
"AT4G34230",1.79291774478105,FALSE,TRUE,"protoxylem ERS-",3.33774312612807,3.40645460790184,16,"Unmethylated","Unmethylated","Other"
"AT3G60720",1.79285079188435,FALSE,TRUE,"metaphloem ERS+",5.9024792272242,2.45684225834601,1,"Unmethylated","Unmethylated","Other"
"AT5G38710",1.79258968637622,FALSE,TRUE,"border cells",2.91732203454442,13.7197967694925,5,"Unmethylated","Unmethylated","Other"
"AT3G59710",1.79243422276237,FALSE,TRUE,"non-hair cells",2.39395152242295,5.58311448253466,8,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT4G13440",1.79111303037713,FALSE,TRUE,"hair cells ERS-",3.47654451676096,1.77254274264521,5,"TE-like","Unmethylated","Other"
"AT1G80730",1.79055017429325,FALSE,TRUE,"metaxylem ERS+",5.80778129818054,12.923783501512,1,"Unmethylated","Unmethylated","Other"
"AT5G15490",1.7904605498459,FALSE,TRUE,"protoxylem ERS-",4.51346668864037,1.88507939236463,29,"gbM","gbM","Other"
"AT4G36052",1.79034677212722,FALSE,TRUE,"non-hair cells",1.56585155339303,7.36712110594237,10,NA,NA,NA
"AT4G36000",1.79020111728429,FALSE,TRUE,"metaphloem ERS+",6.13962883810146,12.2487070564286,1,"Unmethylated","Unmethylated","Other"
"AT5G60660",1.78983688736456,FALSE,TRUE,"cortex ERS-",3.46414199721812,4.15545882867134,29,"Unmethylated","Unmethylated","Other"
"AT5G66440",1.78978384774175,FALSE,TRUE,"metaphloem ERS+",4.67632302812071,1.90244554889716,18,"Unmethylated","Unmethylated","Other"
"AT1G73230",1.7897725586714,FALSE,TRUE,"epidermis early",2.41325347953159,1.3716149729646,28,"Unmethylated","Unmethylated","Other"
"AT1G76240",1.78905303099304,FALSE,TRUE,"cortex ERS-",1.92856885225598,4.18620198499235,20,"Unmethylated","Unmethylated","Other"
"AT1G30880",1.78871963927404,FALSE,TRUE,"epidermis early",2.40811912646421,3.17411546876146,22,"Unmethylated","Unmethylated","Other"
"AT3G52580",1.78749355111777,FALSE,TRUE,"epidermis early",2.49711398963908,2.0762607277989,27,"Unmethylated","Unmethylated","Other"
"AT3G13882",1.7873357022393,FALSE,TRUE,"epidermis early",2.48241204160899,3.85425768334846,21,"Unmethylated","Unmethylated","Other"
"AT2G37080",1.7873207367466,FALSE,TRUE,"protoxylem ERS-",4.37588545096103,4.17172038812522,6,"gbM","gbM","H2A.Z-Enriched"
"AT5G56300",1.78700354500328,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G76090",1.78697875648311,FALSE,TRUE,"cortex ERS-",3.33756063844874,2.89886753133761,18,"Unmethylated","Unmethylated","Other"
"AT4G20210",1.78680697713341,FALSE,TRUE,"xpp ERS-",3.73128761679101,6.98060249448587,2,"TE-like","Unmethylated","Other"
"AT1G11210",1.78663728775836,FALSE,TRUE,"endodermis ERS+",2.99698793344188,9.13542758303655,12,"Unmethylated","Unmethylated","Other"
"AT4G24275",1.78628729958104,FALSE,TRUE,"cortex ERS-",2.01108723404506,3.19002307377791,14,"Unmethylated","Unmethylated","Other"
"AT1G14940",1.78597036389907,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT5G01100",1.78421241919643,FALSE,TRUE,"hair cells ERS+",2.04052052238046,4.18874128674223,15,"gbM","Unmethylated","H2A.Z-Enriched"
"AT4G32520",1.7841621188395,FALSE,TRUE,"epidermis early",3.24935520584378,6.51832663054674,6,"gbM","gbM","Other"
"AT3G15500",1.78403113415095,FALSE,TRUE,"border cells",4.04471000211508,4.5521198309549,16,"Unmethylated","Unmethylated","Other"
"AT5G09270",1.78383999243739,FALSE,TRUE,"epidermis early",3.10447058846606,7.11607102102196,10,"Unmethylated","Unmethylated","Other"
"AT1G25422",1.78360158577539,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT3G11350",1.78345843502829,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G12330",1.78303144737776,FALSE,TRUE,"hair cells ERS+",4.01464119994412,5.6859108817483,5,"TE-like","Unmethylated","Other"
"AT3G56891",1.78288048252748,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G77520",1.78202933220552,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G77940",1.7812390701664,FALSE,TRUE,"epidermis early",2.59333224677225,1.3368798482947,29,"Unmethylated","Unmethylated","Other"
"AT3G54470",1.78102036839986,FALSE,TRUE,"epidermis early",2.80184958588206,5.97329251922305,16,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G33770",1.78030205713953,FALSE,TRUE,"ppp ERS+",2.55552425970336,6.30781518269745,4,"gbM","gbM","H2A.Z-Depleted"
"AT3G47030",1.78029727598182,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G27660",1.78017613954639,FALSE,TRUE,"protoxylem ERS+",5.00468178780195,4.87480246823071,7,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G76405",1.77924419471842,FALSE,TRUE,"epidermis early",3.07978570149288,7.9944167960746,5,"gbM","gbM","Other"
"AT4G23590",1.77903831946134,FALSE,TRUE,"root cap early",2.89767378865985,1.98398758809788,9,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G66173",1.77881303141422,FALSE,TRUE,"ppp ERS+",5.13780378975701,8.74511922879377,2,NA,NA,NA
"AT2G28510",1.77861864373196,FALSE,TRUE,"protophloem ERS+",3.4487056119135,5.70092621154529,12,"Unmethylated","Unmethylated","Other"
"AT3G60360",1.7785734804952,FALSE,TRUE,"epidermis early",2.65564988094256,5.34471017920925,16,"Unmethylated","Unmethylated","Other"
"AT5G11630",1.77774311128404,FALSE,TRUE,"epidermis early",2.51236897863562,7.62442667914138,17,"Unmethylated","Unmethylated","Other"
"AT1G21750",1.77712471988963,FALSE,TRUE,"hair cells early",2.3079796229325,2.22214023315725,28,"gbM","Unmethylated","Other"
"AT1G26560",1.77703356903128,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G08990",1.77565163577773,FALSE,TRUE,"hair cells ERS+",4.38485380141593,5.67502403412425,2,"Unmethylated","Unmethylated","Other"
"AT3G46280",1.77552921807285,FALSE,TRUE,"hair cells ERS-",2.11270712917892,5.88116317775052,8,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT3G04230",1.77524299795034,FALSE,TRUE,"epidermis early",2.38647256852894,4.08129764537255,18,"Unmethylated","Unmethylated","Other"
"AT2G38160",1.77517050569901,FALSE,TRUE,"epidermis early",1.76727979915964,14.1187707125882,1,"Unmethylated","Unmethylated","Other"
"AT3G61110",1.77459732552463,FALSE,TRUE,"epidermis early",2.50821508712664,1.55705524738628,29,"Unmethylated","Unmethylated","Other"
"AT3G06320",1.77450731979981,FALSE,TRUE,"epidermis early",2.58583095756422,5.90862757664086,16,"Unmethylated","Unmethylated","Other"
"AT3G02190",1.77400444098287,FALSE,TRUE,"epidermis early",1.86857045452543,1.77603807306612,24,"TE-like","Unmethylated","Other"
"AT1G31330",1.77330624114705,FALSE,TRUE,"cortex ERS-",4.8734613040072,8.46820498178936,4,"Unmethylated","Unmethylated","Other"
"AT5G44020",1.77320115499787,FALSE,TRUE,"hair cells ERS-",2.92248982931951,1.4301700258885,29,"Unmethylated","Unmethylated","Other"
"AT5G61020",1.77274757303694,FALSE,TRUE,"epidermis early",2.96537778362992,10.0313072810676,14,"Unmethylated","Unmethylated","H2A.Z-Depleted"
"AT5G54970",1.77259023668976,FALSE,TRUE,"columella",1.87915602061339,4.81108079073312,12,"Unmethylated","Unmethylated","Other"
"AT5G47060",1.77258308964913,FALSE,TRUE,"columella",2.20788378213092,2.86619519229425,26,"Unmethylated","Unmethylated","Other"
